fips,r,pop,x,y,xInitial,yInitial,dem,rep,index,vy,vx
17091,1.3143635079872342,110008,329.1221062175128,155.82397135141167,379.8533372420127,166.76359880916584,40.6,53.8,610,-0.006755490282689923,-0.018304604844414533
17093,1.3563768556537206,124695,316.1407104659508,148.35602458961054,374.2340741764092,161.6854390738299,46,47.5,611,-0.0059071074799552205,-0.015272934878928434
17095,1.1453890103594448,50938,312.5078042858132,153.16235813756893,358.5967375778612,170.89934217487445,45.2,48.5,612,-0.005110977228008066,-0.015518679258135548
17097,3.010799382351322,703047,344.1583299786247,111.71515050614435,382.40253147741225,151.8729109031912,57.2,36.9,613,-0.008753269389637938,-0.013066272632230464
17099,1.3161771161046545,110642,319.77354910025446,147.90771559217745,370.3429713813054,165.00975854868773,39.7,54.2,614,-0.008575979969058376,-0.015587113687956993
17101,1.0465244833150222,16377,332.6290988914997,173.6695910840033,383.63686253415904,196.38976770494264,21.3,74.7,615,-0.0026231894147288174,-0.01739790126731654
17103,1.0976545014392667,34251,317.6751407469321,145.2598501037334,366.2403405003627,160.32018025253922,36.1,56.5,616,-0.007267518806139803,-0.018194365661807602
17105,1.1041623223653412,36526,324.9314103406799,151.71273952880688,373.7979539339079,170.2909156552784,26.5,67.5,617,-0.00935929928521657,-0.014740488067275728
17107,1.0841411185580465,29527,317.309406609002,161.15696782027555,367.0356686500838,180.2505213306639,27.2,67.3,618,-0.005262956827841336,-0.017347117129765832
17109,1.088343311498883,30996,308.7618755368914,156.6492324291663,354.6861846339099,176.99316935881558,40.8,52.5,619,-0.0024715821327734792,-0.018816945990364507
17111,1.8778864491533767,307004,311.6819462386912,122.10339355997708,373.3200356710519,152.67107291762187,42.6,50.7,620,-0.011198819643946258,-0.016029605377694538
17113,1.4928923449086895,172418,318.75843519639886,157.92288799745506,371.5050851575824,175.40869712488063,45.4,46.9,621,-0.006982671698222225,-0.01884510052304397
17115,1.304471620179601,106550,322.7563071740096,163.2251558192958,371.009167005201,183.28727586615753,38.5,56.6,622,-0.0063928516861591666,-0.015852740089800272
17117,1.1310002898064098,45908,316.29334588816926,167.9991778737879,362.53328203791074,191.2197325555041,29.8,64.8,623,-0.0035563802075844224,-0.01723053915478999
17119,1.759901801199116,265759,318.25195792235894,171.58272059775095,363.1249300209851,196.60571862165983,39.3,54.9,624,-0.0043364188857406985,-0.016893648216545282
17121,1.1087792994970704,38140,326.38154707864203,175.32751482437732,372.5042929743897,198.1639362108391,25.4,70.3,625,-0.004725402270650623,-0.017667883273431974
17123,1.0338292264930802,11939,319.4779027515326,151.22195493836983,366.4694347845003,169.1464816124593,30.2,63.9,626,-0.007716876980464541,-0.0166039540295817
17125,1.0383146169159745,13507,313.62206493427027,159.0106254653347,361.88637940353794,179.26223404332518,31.2,62.9,627,-0.004645068183714671,-0.01607539867188004
17127,1.0416071452174742,14658,327.48185123324333,191.26532393240842,375.88081551883727,215.62882308461354,23.4,73,628,-0.003767671433155201,-0.01930109731903559
17129,1.0354797815147703,12516,314.3069896626321,161.991737719178,363.1605996968829,181.82867855807592,28.1,65.8,629,-0.004142330883158675,-0.01742283592724828
17131,1.044673687649453,15730,307.1285560580284,151.2171577242803,353.5883558117378,167.8116842532018,36.3,57,630,-0.004628765171488658,-0.016499361462982403
17133,1.097131015184554,34068,315.1686290215476,181.5294895263709,360.9158705522287,203.5317823997296,28.9,66.1,631,-0.004149000064160876,-0.01673885268021722
17135,1.08249628469761,28952,319.5063090616648,167.95635426091195,366.7566711763935,191.4068207364407,27.2,67.1,632,-0.0051845767438232215,-0.01739600735188444
17137,1.0977288765355646,34277,315.08509903280753,165.02672211278943,359.6139966508654,185.83055175242856,32.1,62,633,-0.004998530541789009,-0.014069727064901331
17139,1.042090583343411,14827,325.225076923468,165.49412835570396,374.33403349173017,185.7966463655731,23.7,71.7,634,-0.00482827843176435,-0.017231716105877055
17141,1.1463473048694381,51273,315.3069453938492,136.15609822008858,365.79793745436274,156.71892170837668,33.7,60.2,635,-0.013545246493629027,-0.01612896640732388
17143,1.5289013338394262,185006,316.05662781520005,152.2279399970264,362.79169802198084,172.42309395823548,48.3,45.5,636,-0.0058332583828892655,-0.01566914849414004
17145,1.060770174836715,21357,322.34844873107505,182.402408530216,368.76451698721326,205.41046718510165,25,70.2,637,0.0005115843095792702,-0.018419536701444715
17147,1.0470479695697352,16560,326.0136914699421,162.38667789718926,374.2871071606264,181.19748867831674,29.5,63.1,638,-0.008468920586270646,-0.01657129647387469
17149,1.0453030153873593,15950,308.88917550312794,164.62669218870408,353.2910150791149,187.32647399169497,18.9,77,639,-0.0068820636898775725,-0.012680243378063763
17151,1.011568188054965,4157,329.8216360135986,189.31807659403805,377.2549750623784,213.03419327556423,17.5,78.7,640,-0.002515837444964484,-0.01790385334023226
17153,1.0157503569314137,5619,324.53755786161554,190.46175217292355,371.82547050691585,215.9378506415389,33,64,641,-0.002451125746626812,-0.019848006910103022
17155,1.015727472286399,5611,322.3418051731789,149.9728366977148,366.72484903162905,167.05625447269563,37.1,57.2,642,-0.00958871231790503,-0.014588138643625456
17157,1.0929917550175077,32621,318.01775641949575,184.4505153572343,364.4854869675123,206.04389867550918,24.3,71.2,643,-0.004467856485926399,-0.021673290793985365
17159,1.0452458037748222,15930,329.68313889454197,174.68594134734695,380.3007866436626,196.766159793905,20.6,75.1,644,-0.004029103446322786,-0.01710075334291762
17161,1.4138430598664287,144784,306.20924733346334,147.88564803818323,354.94365349959753,164.4840051608138,51.2,42.8,645,-0.005234658492590399,-0.014320021155089974
17163,1.7513200593185783,262759,318.91092040638097,180.74381275698642,363.13928568500296,201.01649517689486,50.4,44.8,646,-0.0036554425619992363,-0.016449847848122243
17165,1.0692088876859105,24307,329.07836457962094,186.3708686447348,376.9061759145833,208.92231060407295,22.7,73.4,647,-0.0024244287894292778,-0.01911052671344934
17167,1.5646385676106123,197499,319.08518538860415,164.3336888452299,364.5987839549893,185.0229226704356,42.2,51.6,648,-0.0053524440183503295,-0.01596941115834341
17169,1.0194805540688208,6923,310.57320431926354,159.17286370311976,355.4847539336987,180.63815639172276,28.3,66.5,649,-0.004387658039283978,-0.016120567935749886
17171,1.014131268296619,5053,311.91209544206714,165.10329393767867,357.1107309492855,186.96592414844883,20.4,76,650,-0.004940401037275058,-0.013206139727116213
17173,1.0617999838623795,21717,324.6659999860108,168.54718846706322,372.9601499959363,189.01879592999154,20.8,75.2,651,-0.00506876752952478,-0.018554969314495913
17175,1.0161994680898285,5776,313.2574969564095,150.0747155235433,362.2668470668241,168.61898615393574,27.6,65.6,652,-0.0061359892834225195,-0.015700951623058693
17177,1.1301878849083855,45624,311.39750183773486,131.2315333996231,362.43741643654505,153.1536711103583,38.5,55.5,653,-0.011034049954990235,-0.017820648872247397
17179,1.3840958819278577,134385,315.3489088660767,156.07666626969836,365.3231239695539,175.6860355775488,32.4,60.9,654,-0.006446984298786105,-0.018866431716713164
17181,1.0489130681384387,17212,322.2962242045656,188.38398401329306,370.395905455862,212.83097596936102,28,67.8,655,-0.0018209375492461574,-0.020468876704486317
17183,1.2231195677327293,78111,332.3284080447205,157.21855020617627,382.09560467819256,178.35388302697902,33.1,62.3,656,-0.005539532436140219,-0.01852842690999853
17185,1.03255054695288,11492,331.9999763788231,176.69429362841052,382.9011786781873,199.8356651119152,21.2,74.7,657,-0.0030603253250594447,-0.017243020406808987
17187,1.049387924522495,17378,309.3399984149051,153.53816731113204,354.93875378536706,172.1079562653503,38.7,55.4,658,-0.004720077748382145,-0.015515559367927987
17189,1.0401654125815438,14154,322.15724908608735,178.7752167424395,368.0724152822394,202.13493181281086,19.6,75.4,659,-0.004280435889349473,-0.017065749430718157
17191,1.0465788343469324,16396,328.3485307990554,177.7946697807961,377.3152294065965,200.47066698603703,12.6,84.3,660,-0.005493250122986473,-0.016701924125005096
17193,1.0405601727080485,14292,329.22511577895364,181.99092903023677,380.05978923797414,204.5130353608546,19.3,77.3,661,-0.0014582005070371215,-0.019006654104173955
17195,1.1614025407085284,56536,307.01240121914225,140.8844979575498,360.7168290562511,160.6537817669584,43.6,49.9,662,-0.004978079641421326,-0.016102542395864852
17197,2.9721300534376187,689529,324.2055253733378,157.704621353242,378.4656320291091,163.06294627722565,50.2,44.5,663,-0.007608528466211137,-0.018807365968340352
17199,1.1929375815388779,67560,324.4431900603661,185.96332610539713,373.2537000773571,209.46550132921618,27.1,68.4,664,-0.0031123653773161807,-0.02175520018331575
17201,1.817439519927495,285873,315.32246463570823,130.8132366968828,366.96522526479566,152.99140086825224,46.5,47.7,665,-0.0061402557063696276,-0.017301417580925203
17203,1.1116398801239165,39140,319.0167350116797,154.34360214014626,367.88597752741606,172.02912780449128,26.1,67.9,666,-0.007506105768408864,-0.014396581941608245
18001,1.1004607310342025,35232,358.50265336100813,148.16150116627935,406.97420744534514,168.88972812900744,21.4,73.9,667,-0.01154563629464035,-0.010443633248227578
18003,2.0592472608954093,370404,360.6043935501219,143.30069670115955,405.244318976348,164.7978796462769,37.8,57.4,668,-0.01029982631758351,-0.014692736978668457
18005,1.2325337385756794,81402,349.31002856102106,169.42220845497658,400.21554860554716,188.7486331709449,30.3,63.7,669,-0.00799274328207472,-0.018330660411282826
18007,1.0244207768113838,8650,334.87452904696426,154.83079514443966,385.41083118209355,172.8412406008411,23.5,70.5,670,-0.009412730801617584,-0.019119365193749637
18009,1.0344299484247177,12149,355.28863389481563,148.97736173271448,403.8174932101574,172.6395013300097,25.7,69.4,671,-0.008938060454065665,-0.021032725841687066
18011,1.1846218736566367,64653,342.79316671029085,162.804874925929,393.84632760286433,178.93212642835272,31.7,61.3,672,-0.007733323966411774,-0.015209576146328504
18013,1.042333732696693,14912,344.38006613156375,172.58381010840802,397.0483082694187,189.24521914749653,31.8,63.4,673,-0.004390300880716427,-0.017033807669392234
18015,1.0568025495072797,19970,346.7120440024772,151.31460810809008,392.3074539048535,172.46995765979779,21.9,72.8,674,-0.005192378178921147,-0.017314865409031193
18017,1.1082243468554624,37946,340.5281139978112,152.25694114809045,394.0183650232582,170.20681149573682,26.5,68.6,675,-0.007792877892952466,-0.018167223234494715
18019,1.3315927851027274,116031,349.4820911315645,175.25402154151354,402.9302893455687,197.5087870844544,36.7,58.7,676,-0.005145146887651764,-0.015032991653228954
18021,1.0749357701008562,26309,336.0902058134784,169.61697617413762,388.63611883463153,187.5774061711864,20.4,75.7,677,-0.003307393887576244,-0.0164893873067541
18023,1.0925226197947049,32457,343.1883402189788,153.9812089888953,393.4529714744082,175.81164954479357,23.6,71.7,678,-0.008403744166223678,-0.018307548277804935
18025,1.0298244136154957,10539,345.2251276038485,180.20270472976907,396.2872397842352,200.52190806083644,28.8,65.6,679,-0.003695167325730466,-0.017343925391304225
18027,1.09398723707565,32969,337.9605780328741,174.61818784248743,389.80476374995493,196.11278041851943,16.7,79.5,680,-0.004742522810126565,-0.017121392407555697
18029,1.1407920572921033,49331,357.3367753360986,166.20315692241388,408.9091741181178,188.45287553517062,20.4,75.7,681,-0.005378111297769016,-0.010461449588472919
18031,1.0757624779020145,26598,352.27574037666653,167.99865016061318,403.79115344700045,187.11719548148005,19.1,76.5,682,-0.006314365538913568,-0.016760884370828785
18033,1.121955133864323,42746,360.4193519788232,135.0113607039724,405.4579731459172,160.93795538661993,23.4,71.6,683,-0.015471463015582426,-0.0117913812645329
18035,1.3303684565944374,115603,356.0819007807815,154.0734232934425,403.4665360621609,175.72413010309248,40.4,54.1,684,-0.010072558682763735,-0.013208312637977008
18037,1.1214001812227148,42552,342.58201153956975,178.75554572731048,392.1006160275043,199.89455271348368,27,67.1,685,-0.003713584451671999,-0.017389711320011433
18039,1.5826087351084586,203781,351.7737817487611,135.9217839532392,397.3909574876369,159.36706891151334,31.7,64.1,686,-0.007808788160523103,-0.016029821299290464
18041,1.066416960994109,23331,356.52262045085615,160.18541536925142,406.25321955612014,182.69880178997641,23.6,71.7,687,-0.007524312652271327,-0.012097230226966191
18043,1.2199128568500353,76990,347.69812041667467,178.17556732601315,401.2503584901676,199.65353636378148,37.4,57.5,688,-0.004227593544218118,-0.017528981946174502
18045,1.0468362866033485,16486,334.6762298431985,161.1886433367801,386.70228301008973,178.75005886056942,19.7,75.7,689,-0.005221702055233984,-0.01621438482093841
18047,1.064654843327972,22715,359.73422091916865,164.0990775732505,407.6719360492187,185.389585458228,17.8,78.8,690,-0.006603684086999504,-0.011793357414689194
18049,1.0572859876332168,20139,347.9664704034854,146.05799201361515,394.46782946815244,166.48780074459467,23.4,71.7,691,-0.004971001779398585,-0.018756769514790935
18051,1.096086903255755,33703,334.23892924232416,178.8759315554692,385.482466425577,201.20015268428602,24,71.6,692,-0.002643182478998999,-0.017366437005182173
18053,1.1911554398083528,66937,353.58914216819437,151.7409210702336,400.727016432738,172.44838988216065,27.8,67.3,693,-0.0101707665718374,-0.016460257395738104
18055,1.0918189169605008,32211,338.52007324906447,171.4749910226396,390.0684085093499,191.7208229987956,21.2,74.6,694,-0.005166805180086205,-0.01424532743234731
18057,1.9046872290462962,316373,348.91837497151937,157.0939056900512,397.9815903212761,178.51885596768471,37.2,56.8,695,-0.009206305355705104,-0.014211707757954415
18059,1.2105501764583684,73717,352.4205057028541,159.2016415516704,400.5650010556744,181.06120295710502,24.7,69.5,696,-0.00892436436868433,-0.013492020109765373
18061,1.1136022384339328,39826,348.0766858895385,181.45353766769128,399.60454072939496,201.45851841148504,25.7,70.1,697,-0.0035127618561874045,-0.018745648307111028
18063,1.4591146088668925,160610,340.0791838867738,165.06974007844863,393.8125066402035,182.43178124351476,30,64.2,698,-0.005710924345800255,-0.016253318606762057
18065,1.1384749869843582,48521,355.19862478777503,157.4021983937496,403.88891104118267,179.36857387556825,25.5,69.2,699,-0.008413700655093524,-0.013072916627691675
18067,1.2358691755865818,82568,343.52194121979824,150.73093096816896,396.5644689753776,173.29245711358135,30.5,64.4,700,-0.008479923045873633,-0.017891364117532227
18069,1.1038018892063586,36400,354.1262721115009,146.14768034325542,401.9180357482335,168.46606098575398,21.9,72.9,701,-0.011967244482558015,-0.01713384302484076
18071,1.1255794895185367,44013,347.52676989683584,172.2685259145424,399.2470222285249,192.49656436173825,21.9,73.3,702,-0.0069235170434874815,-0.01702092007494904
18073,1.0953145464865066,33433,340.4940502616956,155.45781840629357,386.7407893601447,167.65167801366692,24.9,70.3,703,-0.006535063933342809,-0.017402361973833443
18075,1.0598805342617659,21046,357.4029944608054,151.06152940824146,406.8032975192301,172.76527906421666,23.7,71.5,704,-0.012630159007110113,-0.015063271873271292
18077,1.092411057150258,32418,356.3494768793282,171.6324677655741,405.0615871112195,193.4591044601437,32.1,63.4,705,-0.008526523593951126,-0.014534563124418646
18079,1.0790807514291558,27758,353.3912316486828,170.90679099009063,403.01325462178744,191.04667142385864,21.2,73.9,706,-0.00666892001385544,-0.015633162900586105
18081,1.4344335192184658,151982,345.71400583313135,169.25550962722284,398.0099179035402,185.38325288828975,26.1,68.6,707,-0.005742137030473098,-0.01922082629359093
18083,1.1076465095688395,37744,334.9848109309175,175.7693746184337,386.58593640983645,196.50282026616622,24.3,71.5,708,-0.0029712813296964673,-0.01684290784608312
18085,1.2259257973276654,79092,350.93957870584677,139.8272925112601,397.8799295295718,163.72826704650265,19.7,74.9,709,-0.015239213160893827,-0.013853730485502928
18087,1.111554062705111,39110,357.6350608087482,136.37636938250117,401.27864603807285,158.4244921177912,21.7,73.5,710,-0.011360852681321521,-0.011814915987846241
18089,2.389478409619758,485846,343.809796365489,158.40857467295973,383.9072969944886,162.29142282364825,58.3,37.7,711,-0.008873411000838079,-0.01470929586589799
18091,1.3143835320516222,110015,353.2658575092442,142.81818617824948,389.50899742415595,160.81351197613395,43.9,50.4,712,-0.012454927685305645,-0.0143447967406347
18093,1.1298846633619397,45518,340.9593214749085,173.46924641975218,395.165241399572,193.81071531556574,22,73.5,713,-0.0019502193612615881,-0.016239670074825054
18095,1.3695383871178386,129296,352.66152450325217,155.11076707791378,400.57411722232524,176.79917008965225,34.6,60.3,714,-0.008396098433801943,-0.013478315210771991
18097,3.6921381972147413,941229,348.566184660607,163.65203785689437,397.2606151692906,181.90314672562255,58.9,36,715,-0.009331047583161858,-0.014120224843932848
18099,1.132853946052606,46556,349.8174099939499,142.91784363254925,394.0855015785087,163.12692449484098,26.6,68.2,716,-0.013527964842681012,-0.013714329021820853
18101,1.0287717199448163,10171,340.24745061239327,176.60850135309,392.3802821024351,195.75290548816798,18.3,76.8,717,-0.006168752595686554,-0.015265627205603392
18103,1.102322969022279,35883,352.1971616363456,148.82235393930702,396.83165102488016,169.67931269574314,20.5,74.2,718,-0.009227272106584214,-0.02112476726937986
18105,1.415879793272743,145496,341.97203615091934,170.11222553121127,394.43821295560355,189.9049451753283,59.3,35.6,719,-0.0029195499405984034,-0.018831280031485938
18107,1.1085905011756987,38074,337.2925988494306,162.85932402586207,389.9510307420624,179.44655914038174,22.2,73.1,720,-0.007882363958091216,-0.014338179592017606
18109,1.1990535029190745,69698,343.38714294898074,166.44921283450913,394.74816400345094,185.8836917559861,19.3,75.9,721,-0.00956504691883941,-0.014362874279708993
18111,1.0395074790373693,13924,337.56097796639085,156.2849303457603,384.22275989996456,168.56786901597462,24.2,70.3,722,-0.008819600664504521,-0.019348256987739308
18113,1.1359490942908532,47638,358.6489393038695,139.6152041706691,401.68536234685234,161.37303256959336,23.1,72.2,723,-0.012398714391842853,-0.011698090408579932
18115,1.0166457186676165,5932,360.29147387452156,166.9942808484618,409.2960376077974,191.02763932863172,23.5,72.6,724,-0.005031811021190497,-0.00959286291643915
18117,1.0549860808092326,19335,343.1235375969207,175.7415437092091,395.5121603228939,197.40156332789053,25,70.8,725,-0.003518720800500917,-0.014435730090686582
18119,1.0592912546526356,20840,338.94734140701627,168.41580511075406,391.3060283547351,188.27234901827353,22.8,72.1,726,-0.00638027750007538,-0.017200285719301184
18121,1.0477345089201782,16800,334.27018259849257,164.16056811327957,387.4470080892085,182.97810698376702,21.9,73.9,727,-0.004757500776982441,-0.018726438824359964
18123,1.0539305265579264,18966,345.29301908402397,183.149760872508,394.78551144193614,203.250865483508,38.1,56.7,728,-0.0024565244858788947,-0.014426226601054349
18125,1.0352366321614883,12431,337.4044608862971,177.74724758512434,388.6812089661894,199.91312801401767,21.6,73.5,729,-0.005063459765166083,-0.01464612881676443
18127,1.479656438348273,167791,349.9368234385106,152.41774357402804,386.6045362722933,161.57567303983916,43.8,50.6,730,-0.006458712691659955,-0.015320088313296678
18129,1.0725529064386936,25476,332.77038578203843,181.70788402314383,383.0636767615282,205.00020314479048,28.2,67.4,731,-0.0024446856276027326,-0.016656495008070787
18131,1.035891705125036,12660,345.98678660316415,148.39433736341078,390.58682124575864,166.94118476379458,24.4,70.8,732,-0.005439996946444813,-0.020256739680604235
18133,1.106765450735771,37436,336.74031990944866,166.186384153483,390.7584517418329,184.01094003682027,22.8,72.4,733,-0.00727844298992954,-0.017080082904023273
18135,1.0714258376717163,25082,359.4089007957314,153.57462916220643,407.17337674163383,176.079745175256,23.3,71.8,734,-0.00831009993878582,-0.012699149771008932
18137,1.0821930631511643,28846,355.36241796096743,168.58062496565404,406.30407905267384,189.38893737108492,19.3,76.6,735,-0.007887427182861102,-0.015593684069015859
18139,1.0473025612455245,16649,354.0337990465738,162.0114236131307,403.66962499762167,183.20541467518183,21.1,73.3,736,-0.008476870940306299,-0.013074496276957105
18141,1.769576284879109,269141,354.7811400634504,139.00005979265146,393.54473444772447,159.55963565968142,47.7,47.5,737,-0.011677907742810007,-0.012081175419564612
18143,1.0675583326642204,23730,350.5732853446889,172.21420456711897,402.27652568155577,195.0580276722534,29.1,67,738,-0.006788070532092198,-0.015903847845005845
18145,1.1264691300934857,44324,354.1939581206977,165.27889685635773,400.78141977561665,184.73979713086118,23.6,70.9,739,-0.00514356134576314,-0.011027783263412652
18147,1.0587420231722813,20648,342.57473270710284,181.81612940135145,391.22817313417505,204.48365736052727,28.7,65.9,740,-0.003043981659689325,-0.015802158320217335
18149,1.0654958540322645,23009,349.02856678077376,148.99914077040907,390.70786008544155,163.98431958727565,26.9,69,741,-0.005051712358934426,-0.020332419276866277
18151,1.0972683230546425,34116,358.47962572469874,132.47857400383083,405.0930220829232,157.9777604276057,25.7,69.6,742,-0.01178742287509505,-0.017504137125947318
18153,1.0591825525888157,20802,335.5337067459695,172.65703101294514,386.1810770495808,191.57808969585471,24.6,71.7,743,-0.003286653188896226,-0.017789752831655355
18155,1.0297900866479737,10527,358.35655824002396,169.32189958483292,408.8477501152752,192.50396764043631,25.5,70.2,744,-0.009470121492635762,-0.014431511492169693
18157,1.5376346864931867,188059,339.05148409002106,159.66546420176616,389.528181625076,175.16560855988166,43.9,49.6,745,-0.008008892360104684,-0.014564335669770173
18159,1.0431060894659414,15182,346.2178493948143,154.2647092710901,397.3180918773044,175.36134847594758,21.1,74.4,746,-0.004848090384961838,-0.01894367987865662
18161,1.0203072618699793,7212,356.8608727483985,163.2020102976216,408.68320347481307,182.62310698238434,21.7,74.4,747,-0.006502147479188235,-0.013903679784571816
18163,1.519504326480237,181721,336.3200741864051,181.81934141825167,385.75384151722136,204.85888472819596,39.3,56.1,748,-0.002866707400949104,-0.01622440386646575
18165,1.0444305382961712,15645,331.83163340954894,162.30799238585217,384.9024673766381,182.2228590020747,30.1,65.2,749,-0.0072811631892524325,-0.017234830855597037
18167,1.3084220820252752,107931,333.5752835654191,167.46918083034444,386.0400353141861,187.38112811975577,40.2,55.4,750,-0.004537901187564926,-0.015972439621254247
18169,1.090534516259047,31762,351.0173573419618,145.84922426401585,399.0103501545994,168.56965442239158,22.4,73.1,751,-0.010433371945552614,-0.01800299235780849
18171,1.0230362557879904,8166,335.322991501719,158.34014677853037,385.14348081808987,176.0288957509814,21.4,73.8,752,-0.006785573652323405,-0.01762251621501683
18173,1.1784573224057837,62498,339.6071705945484,180.08658866398397,388.64789469524493,203.6347462271242,30.6,64.6,753,-0.0028420818293598653,-0.01672345966984393
18175,1.0788290203339934,27670,346.19382181977625,175.11405120232718,399.0634036183476,196.37761489708964,23.2,72.4,754,-0.005899588547396546,-0.014919979796565596
18177,1.1900998855570468,66568,358.284532146142,156.56759744243243,407.58620794559874,179.77177758137339,32.5,62.6,755,-0.007601535658054423,-0.012010033208872041
18179,1.0796271223288836,27949,357.15158043914727,145.45635513091258,404.46486988760495,169.30920274551698,19.6,76.1,756,-0.009965468545974599,-0.01572595213191664
18181,1.0683278288528422,23999,337.5354712937441,153.2358805400949,389.37261332921906,170.7025861996131,25.8,68.8,757,-0.009261331565572446,-0.019021062798857187
18183,1.0953603157765361,33449,356.64930634169997,142.32141435080558,401.28479552620803,164.69357362918907,21.7,73.1,758,-0.010199177158391508,-0.014279363443249492
19001,1.0199639921947579,7092,281.17606503973553,147.40337192156485,319.5166309642058,167.502979965547,29.9,65.3,759,-0.0045825841642494316,-0.008741407786130521
19003,1.0102408786441084,3693,279.4711869613981,150.7000472514987,317.57770695139226,171.31185953726475,27.1,66.9,760,-0.004874308601554412,-0.008681045778906687
19005,1.0393930558122955,13884,304.1382266475391,125.5868186356871,346.5123007857126,142.68322879091477,35.2,59.5,761,-0.0035011794700148557,-0.011844607144830903
19007,1.0353253101609206,12462,293.43059746935063,153.48058628644793,334.38303283979116,174.33306206753787,29.7,66.1,762,-0.004147208788375963,-0.012597474208266886
19009,1.0159191311883977,5678,277.3665111906613,143.66585643273064,315.58848439759316,163.2394158673925,31.9,63.1,763,-0.00436433691941717,-0.010405412575247254
19011,1.0731908159184802,25699,297.4342826677538,137.7345605600019,341.1483697207043,157.4735577555823,34.1,60,764,-0.00598556499709966,-0.01628685327771683
19013,1.379859362019499,132904,296.9729154839174,134.3146227268587,338.7318160841117,152.8888941860613,50.6,43.3,765,-0.006393861010385789,-0.01420284853239331
19015,1.0755736795806428,26532,285.32595660996407,139.6320547802257,324.2323928595106,158.6719826656734,39.4,53.3,766,-0.004340983755771591,-0.008870422659706145
19017,1.070613432773692,24798,297.1725787081708,130.8715909652739,338.39295059700663,149.11288398296858,40,53.9,767,-0.006485037943512067,-0.015277509028092322
19019,1.0597260629079164,20992,300.38853710930783,134.65053649078217,342.9145197354174,152.74745199934978,39.1,54.2,768,-0.005592564396499841,-0.014360598043056227
19021,1.057838079694198,20332,275.72571236500966,132.17183809234433,313.3230798738981,150.19450681068582,34.8,59.8,769,-0.004109055066420131,-0.008571963223694976
19023,1.0419876024408448,14791,294.2247205769553,131.85858538229687,334.3814807877763,149.82637261223545,29,65.9,770,-0.002492381137924221,-0.013965686242858228
19025,1.0278420312410914,9846,279.68701036653647,135.9705032089032,317.82453198545784,154.511149765457,27.3,67.8,771,-0.0042271507543375835,-0.00869511496205093
19027,1.058138440660017,20437,277.96497844856356,139.74607274231485,315.8676874838968,158.80154787283612,31.6,63.5,772,-0.0043445284298227905,-0.008641579170469215
19029,1.0373134136965785,13157,277.5302456541693,147.39562487886673,315.3736754568955,167.49417655270145,27.5,67.3,773,-0.004582343318502651,-0.008628063878428738
19031,1.0524659092769812,18454,303.798472829622,140.87890198077443,349.67277649225736,161.0225155461144,38.1,56.2,774,-0.004759810162162683,-0.016456184875212946
19033,1.122881961987421,43070,290.45378034475954,128.33709792754044,330.0595530889923,145.77663157335695,43.4,51.1,775,-0.003887345736479222,-0.00903070596650967
19035,1.0325963162429095,11508,271.8655128611145,132.1835688566556,308.93651183454585,150.20783715688998,27,67.7,776,-0.004109419761026954,-0.008451954509601203
19037,1.034069515265735,12023,297.7763117848786,127.82634501452252,338.3526412930711,145.68558084762583,35.5,58.7,777,-0.0051984604806940395,-0.008689822329782116
19039,1.0263058994444754,9309,286.7809653967469,150.58339175953623,325.91866873122376,171.0645938221739,33.2,61.4,778,-0.004464353789936412,-0.00904958976903871
19041,1.0463986177674411,16333,275.62790067965176,128.51454569282342,313.2119307966466,146.0385138538142,26.2,68.7,779,-0.0039953544772437,-0.008568922382264034
19043,1.0499943676153864,17590,303.1917500180444,129.45487810587122,347.29814544823387,147.98210528991427,35.5,58.3,780,-0.004922024985944699,-0.015484614654387453
19045,1.1350079632646208,47309,305.30646372925696,138.06575775756622,354.9839149155217,159.18399403804432,44.3,49.4,781,-0.005248986787312625,-0.014526004762040974
19047,1.0481349902079367,16940,273.8305581128462,139.744717615065,311.169506447501,158.80000796333724,28.9,67.1,782,-0.004344486300632701,-0.00851304527798207
19049,1.2414415866476776,84516,283.6767926967979,143.48112864960387,323.4070896898423,163.0381220565797,41.6,51.2,783,-0.004464085530940415,-0.010469543286831584
19051,1.0250214987430215,8860,296.38918753989185,152.71768821949405,338.60048037877283,174.14192464114444,25.2,70.5,784,-0.005772603014475315,-0.013013249034506975
19053,1.022964741272319,8141,286.87998763347235,153.71148632352939,325.9983282245105,174.67125533481675,32.4,62,785,-0.004778695452531889,-0.008918735516232052
19055,1.049242034910526,17327,302.63759155754815,132.50241847342343,347.1992945662102,152.51597842409547,32.2,62,786,-0.004755476431540637,-0.01330596191668599
19057,1.1133533679193972,39739,304.22203541392025,152.40399953557173,349.71258538769627,171.58775026137266,43.7,50.6,787,-0.004941313625630459,-0.01687942708621943
19059,1.049001746137871,17243,275.23774014547354,125.16998340269484,312.7685688077867,142.23789421415609,29.7,65.8,788,-0.0038913762711328894,-0.008556792785348223
19061,1.2771616569351028,97003,305.8874112110826,131.79771259706465,351.5037140220034,152.41197188475672,46.4,47.6,789,-0.006080113782769456,-0.013613101885094351
19063,1.0273042420832446,9658,279.33423645130694,125.24960390648688,317.423654574821,142.3283715992913,28.8,66.3,790,-0.0038938515717659105,-0.008684147667772537
19065,1.0570428382799348,20054,300.27061413448837,130.49555444333345,342.6961827787714,147.9077007992306,37.3,56.9,791,-0.002771322121635247,-0.014813272547689688
